repository,repo_url,commit_hash,author,date,message,green_aware,patterns_matched,pattern_count,confidence,files_modified,insertions,deletions,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_nloc,total_complexity,methods_count,energy_joules
duckduckgo/Android,https://github.com/duckduckgo/Android,476fee65f00519323176d61699173ea47bea4e77,Craig Russell,2020-02-10T09:19:19+00:00,Remove unused app referrer logic (#703),True,"Delete Unused Storage Resources, Remove Unused Assets, Remove Unused CSS",3,high,4,8,41,1.0,0.0,0.0,314,27,22,
duckduckgo/Android,https://github.com/duckduckgo/Android,493a1eacc2a3e735b394363733ec83d7ec9b60d1,Craig Russell,2020-02-10T13:41:57+00:00,"Feature/craig/map auction variant (#710)

* Add EU auction detection to referrer logic

* Add unit",False,"Implement Stateless Design, Scale Down Unused Applications, Data Deduplication",3,high,13,144,35,0.9384615384615385,1.0,0.9846153846153847,1024,128,88,
duckduckgo/Android,https://github.com/duckduckgo/Android,01739f8ec1e119e93d695489ad9a74276f1bac09,David González,2020-02-10T15:47:59+01:00,Updated release notes and version number for new release - 5.43.0,False,,0,low,1,1,1,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,1c86506bedd68b36ec71eaf9c796946e2bc4a146,Marcos,2020-02-17T10:08:04+00:00,Smoother progress bar (#711),False,,0,low,4,79,8,0.45714285714285713,1.0,1.0,3460,498,345,
duckduckgo/Android,https://github.com/duckduckgo/Android,68a5d84fb0480f04d3fec95b9995938529c379d3,cmonfortep,2020-02-19T14:16:08+01:00,Removing unnecessary coroutineScope and context from BrowserChromeClient. (#706),False,"Avoid Tracking Unnecessary Data, Enable Text Compression, Reactive Streams",3,high,1,3,9,0.0,0.0,0.0,89,15,6,
duckduckgo/Android,https://github.com/duckduckgo/Android,b94513ab4c177d5a634993fe946394037b94d7fb,cmonfortep,2020-02-19T14:16:36+01:00,"Remove coroutineScope from ClearPersonalDataAction (#707)

* remove coroutineScope from ClearPersona",False,"Delete Unused Storage Resources, Reduce Transmitted Data, Remove Unused Assets, Reactive Streams",4,high,1,1,11,0.0,0.0,0.0,82,9,8,
duckduckgo/Android,https://github.com/duckduckgo/Android,701a222335400c2807bebf9e710e0b2cfb4e5f6b,Marcos,2020-02-20T12:17:48+00:00,Remove scanning animation (#715),True,"Delete Unused Storage Resources, Remove Unused Assets, Scan for Vulnerabilities, Deprecate GIFs",4,high,4,49,161,1.0,0.036585365853658534,0.4024390243902439,1425,215,128,
duckduckgo/Android,https://github.com/duckduckgo/Android,7077d763f4ef13d78825023e3d3f31c77736bff0,cmonfortep,2020-02-21T12:34:22+01:00,Add David and Cristian to codeowners file (#718),False,,0,low,1,1,1,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,2e755d904fb51cc2cb9abd86b2e06f7d016dc9fa,David González,2020-02-21T16:16:04+01:00,"Fix/david/new link tab order (#717)

* ensure we respect the position of each tab when adding a new ",False,,0,low,2,43,6,0.0,1.0,0.5,305,23,16,
duckduckgo/Android,https://github.com/duckduckgo/Android,2b54d4059d3eeffcf7d31019c32e391204234567,Mia Alexiou,2020-02-24T08:42:38+00:00,Remove CTA validation variants (#720),False,"Delete Unused Storage Resources, Remove Unused Assets",2,high,2,0,40,0.0,0.0,0.0,203,31,18,
duckduckgo/Android,https://github.com/duckduckgo/Android,acd30faf970aeb5d3f765df0ed2855d82cbb17a6,David González,2020-02-24T13:21:16+01:00,light theme will now use light navigation bar (#722),False,,0,low,3,36,0,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,412d70b3c168dd268dcd8197d7f39f9902c52ea4,Mia Alexiou,2020-02-27T14:55:27+00:00,"Add interstitial search (#719)

* Add new interstitial search screen
* Remove duplicate data and pr",True,"Delete Unused Storage Resources, Reduce Transmitted Data, Remove Unused Assets, Shed Lower Priority Traffic, Data Deduplication",5,high,34,1258,129,0.8429319371727748,1.0,1.0,5523,704,491,
duckduckgo/Android,https://github.com/duckduckgo/Android,76c40593cd3136bf7463f934b6ba8c45f1340971,cmonfortep,2020-02-28T12:16:49+01:00,"Insert CTAs on concept test Experiment#2 (#724)

* Dax dialog with two buttons (#713)

* New varia",False,,0,low,30,1225,236,0.7049891540130152,0.9088937093275488,0.7613882863340564,6800,853,577,
duckduckgo/Android,https://github.com/duckduckgo/Android,4ad5c4aa580184d61a0ea6ce28022133aebf2c91,cmonfortep,2020-02-28T12:53:06+01:00,"Revert ""light theme will now use light navigation bar (#722)"" (#725)

* Revert ""light theme will now",False,,0,low,3,0,36,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,b743b7e5714ffa993fc73f7fe426f4edd4fd32b7,David González,2020-02-28T14:36:47+01:00,"Feature/david/light navigation bar (#726)

* light theme will now use light navigation bar

* this",False,,0,low,2,34,0,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,401ee6eacb4817e983c3024bb33fc9ced5ce862a,Mia Alexiou,2020-02-28T16:23:28+00:00,Prepare for next release,False,,0,low,2,2,2,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,1da153c3e76190ef38570213a972c7ec9e3dfb2b,Mia Alexiou,2020-02-28T19:01:47+00:00,Cater for cases where icon may be missing,False,,0,low,1,7,2,1.0,1.0,1.0,48,7,5,
duckduckgo/Android,https://github.com/duckduckgo/Android,85bae2939e0b0fd2c81d5475dd7ec1532a146afd,Mia Alexiou,2020-02-28T19:37:45+00:00,Prepare for next release,False,,0,low,1,1,1,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,088595a007da686526abe3ec588fc6ca175b5afc,Mia Alexiou,2020-03-01T20:28:47+00:00,Escape device app regex queries,True,"Minimize Deployed Environments, Resource Limits & Constraints",2,high,3,15,3,0.75,1.0,1.0,159,18,14,
duckduckgo/Android,https://github.com/duckduckgo/Android,26857a622a5c29e9e353c4add97c4002c4fe3b08,Christopher Brind,2020-03-04T08:31:40+00:00,support window.close (#731),False,,0,low,4,17,2,1.0,1.0,1.0,1116,187,106,
duckduckgo/Android,https://github.com/duckduckgo/Android,d386310bf6e4a32ab6892ea7871f58c562860abf,cmonfortep,2020-03-05T11:09:57+01:00,enable se-sc variants (#735),False,,0,low,2,4,4,,,,221,31,18,
duckduckgo/Android,https://github.com/duckduckgo/Android,816def7e65a9b0d47ce257b3cb08d41131a56d01,cmonfortep,2020-03-05T11:10:22+01:00,Prevent elements in overflow menu from overlapping (#733),False,Scale Kubernetes Workloads Based on Events,1,medium,1,2,0,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,d842b0d8fcb441665f64a0c3faf54c0cfcc20a2e,cmonfortep,2020-03-05T11:10:38+01:00,Prevent incorrect tab image preview from loading by calling glide's clear method when it's into meth,True,"Scale Infrastructure with User Load, Scale Kubernetes Workloads Based on Events, Defer Offscreen Images, Properly Sized Images, Serve Images in Modern Formats, Database Views & Materialized Views",6,high,1,6,1,0.0,1.0,0.0,130,18,10,
duckduckgo/Android,https://github.com/duckduckgo/Android,5726fb45d061dfd29c9c8488fe64b7462e234811,Mia Alexiou,2020-03-06T12:17:19+00:00,Fix issue where view state would update and delete space from user query (#737),True,"Delete Unused Storage Resources, Implement Stateless Design, Database Views & Materialized Views",3,high,2,18,7,,,,259,26,21,
duckduckgo/Android,https://github.com/duckduckgo/Android,0f16407e7d48888b2f8439c9745e2054c719f452,Cristian Monforte,2020-03-06T16:21:37+01:00,Prepare for release 5.45.0,False,,0,low,2,2,2,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,a6bdd691faa7cb6134b53fff0b82f7891c61579e,Gabriel Lidenor,2020-03-09T08:28:32-05:00,"Fix typo in Portuguese translation (#736)

The word anonymous in Portuguese is: anônimo and NOT anón",True,Match SLO Requirements,1,medium,1,2,2,,,,0,0,0,
duckduckgo/Android,https://github.com/duckduckgo/Android,25cfa62a3d95070936462b219fd6fc4d2612f66d,Mia Alexiou,2020-03-10T14:00:47+00:00,"Add alternative onboarding for interstitial search users (#738)

* Add system search alternative onb",False,Use Cloud Native Security Tools,1,medium,40,634,98,0.9565217391304348,1.0,1.0,1354,130,93,
duckduckgo/Android,https://github.com/duckduckgo/Android,632c17d6a44c5b90272517aa9c34a552edcc95ef,Mia Alexiou,2020-03-11T13:20:52+00:00,"Add Estonian, Latvian and Turkish support plus fill gaps in other languages (#740)

* Add missing tr",True,"Delete Unused Storage Resources, Match SLO Requirements, Remove Unused Assets",3,high,28,1914,40,,,,0,0,0,
